id,Name_of_meal,isSnack,Breakfast,Dinner,Lunch,Gluten_Free,Vegan,Dairy_Free,Vegetarian,Keto_Friendly,Paleo,How_many_servings_per_recipe,Carbs,Protein,Calories,Fat,Fiber,Sugar,allergies
615c89396d695dff13fb6c68,"Salmon (4 oz fillet) with teryiaki sauce (1 tsp), 1 cup of couscous, 1 cup of stir fry vegetables (with 1 tbsp of sesame oil and 1 tbsp of soy sauce)",,,Yes,,,,Yes,,,,1,65,45,780,,,0,Pescatarian
615c89396d695dff13fb70c3,"6 oz chicken breast with 2 tbsp of a light sauce or marinade, 1 Whole Wheat Roll, 2 cups of peas, 1 cup of milk (1% or skim)",,,Yes,,,,,,,,1,80,83,780,,,0,
615c89396d695dff13fb6a0b,"2 cups of bowtie pasta with 2 tbsp of pesto sauce, 2 cups of broccoli or green beans",,,Yes,,,,,Yes,,,1,92,30,780,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb75a6,"2 cups of spaghetti with 1 cup of meat sauce, 1 cup of blueberries",,,Yes,,,,,,,,1,102,36,780,,,0,
615c89396d695dff13fb7502,"Rotisserie Chicken (1/4 chicken), Wild Rice (1 cup), Caprese Salad (2 oz of mozzarella cheese, 1 small tomato, 1 tbsp of basil, 1 tbsp of olive oil, salt and pepper)",,,Yes,,,,,,,,1,46,60,782,,,0,
615c89396d695dff13fb7271,"Ground beef (6 oz), 1 cup of brown rice, 1 cup of mixed veggies, 1 cup of milk (1% or skim)",,,Yes,,Yes,,,,,,1,68,68,782,,,0,
615c89396d695dff13fb726e,"Ground beef (6 oz), 1 cup of brown rice, 1 cup of corn",,,Yes,,Yes,,Yes,,,,1,83,62,782,,,0,
615c89396d695dff13fb6ee5,"1 pork tenderloin (3 oz.), 2 cups of whole-wheat pasta with butter, a side salad (4 cups of chopped romaine lettuce, 1 cup of cherry tomatoes, 1 cup of cubed cucumbers, 1/2 of a medium red onion, 3 tbsp of a light dressing)",,,Yes,,,,Yes,,,,1,84,41,782,,,0,
615c89396d695dff13fb72d5,"Ground Turkey (8 oz) with Teriyaki Sauce (4 tbsp), Yellow Rice (1/2 cup), Roasted Asparagus (1/2 cup)",,,Yes,,,,,,,,1,36,64,783,,,0,
615c89396d695dff13fb72c4,"Ground Turkey (8 oz) with Teriyaki Sauce (4 tbsp), Wild Rice (1/2 cup), Steamed Carrots (1/2 cup)",,,Yes,,,,,,,,1,39,65,783,,,0,
615c89396d695dff13fb7475,"Rotisserie Chicken (1/4 chicken), Buttered Egg Noodles (1 cup), Garden Salad (3 cups of iceberg lettuce, 1/8 of an onion, 1/2 of a medium tomato, 6 croutons, 3 black olives, 2 tbsp of Italian dressing)",,,Yes,,,,,,,,1,57,49,784,,,0,
615c89396d695dff13fb729a,"Ground Turkey (4 oz) with Teriyaki Sauce (2 tbsp), Quinoa (1 cup), Roasted Corn (1 cup)",,,Yes,,,,,,,,1,84,44,784,,,0,
615c89396d695dff13fb7530,"Salami and Swiss Cheese Sandwich (2 slices of bread, 2 oz of salami, 1 slice of Swiss cheese, lettuce and tomatoes, 1 tbsp of mayo), side salad with a light dressing (3 tbsp), 1 piece of fruit (banana, apple, pear)",,,Yes,Yes,,,,,,,1,80,32,785,,,0,
615c89396d695dff13fb7500,"Rotisserie Chicken (1/4 chicken), Whole Wheat Spaghetti (1 cup) with Tomato Sauce (1/2 cup), Vegetable Stir Fry (2 cups of broccoli, 1 large carrot, 1/2 of a medium carrot, 1 tbsp of olive oil, 2 tbsp of soy sauce)",,,Yes,,,,,,,,1,70,53,786,,,0,
615c89396d695dff13fb6db6,"1 1/2 cups of spaghetti with 1 cup of meat sauce, side salad with a light dressing (3 tbsp), 1 piece of fruit (banana, apple, pear)",,,Yes,,,,,,,,1,98,30,786,,,0,Pescatarian
615c89396d695dff13fb7122,"6 oz chicken breast, 2 cups of fettuccine",,,Yes,,,,Yes,,,,1,102,66,786,,,0,
615c89396d695dff13fb6d0a,"Shrimp (10 shrimp) with garlic, butter (1 tbsp), and olive oil (1 tbsp), Mashed Sweet Potatoes (1 cup), Kale Salad (1 bunch of kale, 1/8 cup of sunflower seeds, 1/8 cup of walnuts, 1/4 cupof fried cherries, 1/8 cup of olive oil)",,,Yes,,,,,,,,1,57,47,787,,,0,Pescatarian
615c89396d695dff13fb6e8e,"1 cup of ziti with sausage (1 link) and 1/4 cup of alfredo sauce, 2 cups of broccoli or green beans",,,Yes,,,,,,,,1,71,31,787,,,0,
615c89396d695dff13fb6f8b,"1 turkey burger (3 oz), 2 cups of mashed potatoes, side salad with a light dressing (2 tbsp)",,,Yes,,,,Yes,,,,1,77,34,787,,,0,
615c89396d695dff13fb6c80,"Salmon (4 oz fillet) with teryiaki sauce (1 tsp), 1 Whole Wheat Roll, 2 cups of peas",,,Yes,,,,Yes,,,,1,80,54,787,,,0,Pescatarian
615c89396d695dff13fb72c0,"Ground Turkey (8 oz) with Teriyaki Sauce (4 tbsp), Wild Rice (1/2 cup), Roasted Eggplant (1/2 cup)",,,Yes,,,,,,,,1,35,65,788,,,0,
615c89396d695dff13fb72c2,"Ground Turkey (8 oz) with Teriyaki Sauce (4 tbsp), Wild Rice (1/2 cup), Roasted Vegetables (1/2 cup)",,,Yes,,,,,,,,1,36,65,788,,,0,
615c89396d695dff13fb70c4,"6 oz chicken breast with 2 tbsp of a light sauce or marinade, 1 Whole Wheat Roll, 2 cups of peas, either an apple or a banana",,,Yes,,,,Yes,,,,1,94,76,788,,,0,
615c89396d695dff13fb738c,"Pork Tenderloin with a light marinade (8 oz serving), Boiled Potatoes (1 cup), Kale Salad (1 bunch of kale, 1/8 cup of sunflower seeds, 1/8 cup of walnuts, 1/4 cupof fried cherries, 1/8 cup of olive oil)",,,Yes,,,,,,,,1,57,79,789,,,0,
615c89396d695dff13fb6da5,"1 1/2 cups of penne with 2/3 cups of tomato sauce, 1 cup of tofu, 15 grapes, 1 cup of milk (1% or skim)",,,Yes,,,,,Yes,,,1,98,42,789,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6e85,"1 cup of ziti with italian sausage (1 link) and lemon butter (1 tbsp of butter and 1/4 tsp of lemon zest), a side salad with a light dressing (3 tbsp)",,,Yes,,,,,,,,1,60,24,790,,,0,
615c89396d695dff13fb6ca4,"Salmon (5 oz filet) with a honey mustard glaze, Brown Rice Pilaf (1 cup), Roasted Broccolini (1cup)",,,Yes,,,,,,,,1,98,48,790,,,0,Pescatarian
615c89396d695dff13fb6ca1,"Salmon (5 oz filet) with a honey mustard glaze, Brown Rice Pilaf (1 cup), Braised Collard Greens (1 cup)",,,Yes,,,,,,,,1,100,48,790,,,0,Pescatarian
615c89396d695dff13fb6ec8,"6 oz chicken breast, 1 1/2 cups of white rice, 2 cups of broccoli or green beans, 1 piece of fruit (banana, apple, pear)",,,Yes,,,,Yes,,,,1,118,63,790,,,0,
615c89396d695dff13fb7600,"1 chicken breast (4 oz.), 2 cups of penne, 1 cup of broccoli",,,Yes,,,,Yes,,,,1,108,54,791,,,0,
615c89396d695dff13fb7649,"1 chicken breast (8 oz), 1/3 cup of walnuts, 1 cup of corn",,,Yes,,,,,,,,1,45,79,792,,,0,
615c89396d695dff13fb759b,"2 cups of meat ravioli, a side salad (3 cups of chopped romaine lettuce, 1 cup of cherry tomatoes, 1 cup of cubed cucumbers, 1/2 of a medium red onion, 3 tbsp of dressing - Balsamic, Italian, or Greek)",,,Yes,,,,,,,,1,70,44,792,,,0,
615c89396d695dff13fb6fd2,"2 cups of whole-wheat pasta with 1 tbsp of olive oil, 6 oz chicken breast, 15 grapes",,,Yes,,,,Yes,,,,1,87,66,792,,,0,
615c89396d695dff13fb7106,"6 oz chicken breast with a light sauce or marinade, 2 cups of plain quinoa, 2 cups of green beans, either an apple or a banana",,,Yes,,Yes,,Yes,,,,1,98,67,792,,,0,
615c89396d695dff13fb721d,"Flat Iron Steak (8 oz serving), Couscous (1/2 cup), Roasted Asparagus (1/2 cup)",,,Yes,,,,,,,,1,29,61,793,,,0,
615c89396d695dff13fb6b02,"3 cups of ziti with 1 1/2 cups of tomato sauce, 1/2 cup of mozzarella cheese, 1 peach or plum",,,Yes,,,,,Yes,,,1,136,35,793,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb7275,"Ground beef (6 oz), 1 cup of brown rice, 2 cups of spinach, 1 cup of milk (1% or skim)",,,Yes,,Yes,,,,,,1,70,75,794,,,0,
615c89396d695dff13fb6d6b,"Tuna Sandwich (2 slices of white bread, 3/4 cup of tuna salad), 1 cup of couscous, 1 cup of stir fry vegetables (w/sesame oil and soy sauce)",,,Yes,,,,Yes,,,,1,95,42,795,,,0,Pescatarian
615c89396d695dff13fb7316,"Lean Ground Turkey (4 oz), 2 cups of couscous, 1 cup of stir fry vegetables (with 1 tbsp of sesame oil and 1 tbsp of soy sauce), 1 cup of milk (1% or skim)",,,Yes,,,,,,,,1,103,46,795,,,0,
615c89396d695dff13fb71a2,"Balsamic honey Strip steak (8 oz), Roasted Fingerling Potatoes (1 cup), Steamed Carrots (1/2 cup)",,,Yes,,,,,,,,1,57,11,796,,,0,
615c89396d695dff13fb70fa,"6 oz chicken breast with a light sauce or marinade, 2 cups of brown rice, 12 baby carrots",,,Yes,,Yes,,Yes,,,,1,99,65,796,,,0,
615c89396d695dff13fb7329,"Lean Pork (6 oz.), 1 1/2 cups of whole wheat pasta with 3/4 cup of marinara sauce, 1 cup of mixed veggies",,,Yes,,,,,,,,1,101,63,796,,,0,
615c89396d695dff13fb6ac3,"2 cups of ziti with lemon butter (2 tbsp of butter and 1/2 tsp of lemon zest), 7 strawberries",,,Yes,,,,,Yes,,,1,104,23,797,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb7294,"Ground beef (6 oz), 1 sweet potato with whipped butter (1 tbsp), side salad with a light dressing (3 tbsp)",,,Yes,,Yes,,,,,,1,34,59,798,,,0,
615c89396d695dff13fb6ce2,"Salmon with a chipotle barbeque seasoning (8 oz serving), Couscous (1/2 cup), Grilled Squash (1 cup)",,,Yes,,,,,,,,1,46,56,798,,,0,Pescatarian
615c89396d695dff13fb6d7f,"Tuna Sandwich (2 slices of white bread, 3/4 cup of tuna salad), 2 cups of peas, 1 cup of milk (1% or skim)",,,Yes,,,,,,,,1,104,56,798,,,0,Pescatarian
615c89396d695dff13fb6c6a,"Salmon (4 oz fillet) with teryiaki sauce (1 tsp), 1 cup of couscous, side salad with a light dressing (3 tbsp)",,,Yes,,,,,,,,1,60,44,799,,,0,Pescatarian
615c89396d695dff13fb74ea,"Rotisserie Chicken (1/4 chicken), Rosemary Roasted Red Potatoes (1 cup), Kale Salad (1 bunch of kale, 1/8 cup of sunflower seeds, 1/8 cup of walnuts, 1/4 cupof fried cherries, 1/8 cup of olive oil)",,,Yes,,,,,,,,1,65,46,799,,,0,
615c89396d695dff13fb6c6c,"Salmon (4 oz fillet) with teryiaki sauce (1 tsp), 1 cup of mashed potatoes, 1 cup of corn",,,Yes,,,,,,,,1,86,42,799,,,0,Pescatarian
615c89396d695dff13fb6a48,"2 cups of penne with 1 tbsp of butter, broccoli (1/2 cup) and sweet peas (1/2 cup)",,,Yes,,,Yes,Yes,Yes,,,1,60,40,800,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb751d,"Rotisserie Chicken (1/4 chicken), Yellow Rice (1 cup), Vegetable Stir Fry (2 cups of broccoli, 1 large carrot, 1/2 of a medium carrot, 1 tbsp of olive oil, 2 tbsp of soy sauce)",,,Yes,,,,,,,,1,70,48,800,,,0,
615c89396d695dff13fb7550,"Steamed Broccoli(1/2 cup), Potato Wedges (10 wedges), Rotisserie Chicken (1/4 chicken)",,,Yes,,,,,,,,1,76,45,800,,,0,
615c89396d695dff13fb6c97,"Salmon (5 oz filet) with a honey mustard glaze, Brown Rice (1 cup), Vegetable Stir Fry (2 cups of broccoli, 1 large carrot, 1/2 of a medium carrot, 1 tbsp of olive oil, 2 tbsp of soy sauce)",,,Yes,,,,,,,,1,84,44,800,,,0,Pescatarian
615c89396d695dff13fb754c,"Smoked Turkey and Brie on a Roll (4 slices of turkey, 2 oz of brie cheese, 1 tbsp of honey mustard, 1 baguette roll), Roasted Potatoes (1/2 cup), Roasted Broccolini (1cup)",,,Yes,,,,,,,,1,109,44,800,,,0,
615c89396d695dff13fb7654,"1 Chicken Breast and Swiss Cheese Wrap (1 tortilla, 3 oz chicken breast, 1 slice of swiss cheese, veggies, 1 tbsp of dressing), 1 side salad with ranch dressing (2 tbsp)",,,Yes,Yes,,,,,,,1,60,49,801,,,0,
615c89396d695dff13fb6fd1,"2 cups of whole-wheat pasta with 1 tbsp of olive oil, 4 oz chicken breast, 15 grapes, 1 cup of milk (1% or skim)",,,Yes,,,,,,,,1,99,57,801,,,0,
615c89396d695dff13fb7349,"Lean Steak (6 oz), 1 1/2 cups of whole wheat pasta with 3/4 cup of marinara sauce, 8 brussel sprouts",,,Yes,,,,,,,,1,101,71,801,,,0,
615c89396d695dff13fb6cb9,"Salmon (5 oz filet) with a honey mustard glaze, Jasmine Rice (1 cup), Caprese Salad (2 oz of mozzarella cheese, 1 small tomato, 1 tbsp of basil, 1 tbsp of olive oil, salt and pepper)",,,Yes,,,,,,,,1,66,52,802,,,0,Pescatarian
615c89396d695dff13fb6f59,"1 Turkey and Cheese Sandwich (2 slices of whole wheat bread, 3 slices of turkey, 2 slices of Cheese, veggies, and 1 tbsp of mustard or light mayo), 1 cup of 2% milk, 1 piece of fruit (banana, apple, pear), 1 cup of carrots with hummus (5 tbsp), 1 cup of milk (1% or skim)",,,Yes,Yes,,,,,,,1,101,41,802,,,0,
615c89396d695dff13fb71d0,"Chicken and Rice (6 oz of chicken, 2 cups of white rice), 1 cup of stir fry vegetables (with 1 tbsp of sesame oil and 1 tbsp of soy sauce), either a banana or an apple",,,Yes,,Yes,,Yes,,,,1,63,75,803,,,0,
615c89396d695dff13fb6d00,"Shrimp (10 shrimp) with garlic, butter (1 tbsp), and olive oil (1 tbsp), Brown Rice Pilaf (1 cup), Sauteed Green Beans (1/2 cup)",,,Yes,,,,,,,,1,85,53,803,,,0,Pescatarian
615c89396d695dff13fb6d72,"Tuna Sandwich (2 slices of white bread, 3/4 cup of tuna salad), 1 sweet potato with whipped butter (1 tbsp), 1 cup of corn",,,Yes,,,,,,,,1,105,37,803,,,0,Pescatarian
615c89396d695dff13fb6f86,"1 turkey burger (3 oz) with a bun, 2 cups of white rice, 1 cup of stir fry vegetables (with 1 tbsp of sesame oil and 1 tbsp of soy sauce)",,,Yes,,,,Yes,,,,1,111,37,803,,,0,
615c89396d695dff13fb74c7,"Rotisserie Chicken (1/4 chicken), Quinoa (1 cup), Garden Salad (3 cups of iceberg lettuce, 1/8 of an onion, 1/2 of a medium tomato, 6 croutons, 3 black olives, 2 tbsp of Italian dressing)",,,Yes,,,,,,,,1,57,49,804,,,0,
615c89396d695dff13fb6fe7,"2 slices of turkey, 1 cup of spaghetti with 1 tbsp of olive oil, 1 piece of fruit (banana, apple, pear), 1 cup of carrots with hummus (5 tbsp)",,,Yes,Yes,,,Yes,,,,1,96,36,805,,,0,
615c89396d695dff13fb7346,"Lean Steak (6 oz), 1 1/2 cups of whole wheat pasta with 3/4 cup of marinara sauce, 1 cup of mixed veggies",,,Yes,,,,,,,,1,101,68,805,,,0,
615c89396d695dff13fb6af7,"3 cups of pasta with 1 1/2 cups of tomato sauce, 2 cups of broccoli or green beans, 1 piece of fruit (banana, apple, pear)",,,Yes,,,Yes,Yes,Yes,,,1,172,30,805,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb68c7,"1 Peanut Butter and Jelly Sandwich (2 slices of wheat bread, 1 tbsp of peanut butter and 1 tbsp of jelly), 1 cup of whole-wheat spaghetti with 1/2 cup of tomato sauce, 2 cups of broccoli or green beans, 1 piece of fruit (banana, apple, pear)",,,Yes,Yes,,,Yes,Yes,,,1,136,27,806,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6fc2,"2 cups of pasta with 1 cup of tomato sauce, Turkey Sandwich (2 slices of whole wheat bread, 4 slices of turkey, veggies, 2 tbsp of mustard or light mayo), 1 piece of fruit (banana, apple, pear)",,,Yes,,,,,,,,1,143,33,807,,,0,
615c89396d695dff13fb721f,"Flat Iron Steak (8 oz serving), Couscous (1/2 cup), Roasted Eggplant (1/2 cup)",,,Yes,,,,,,,,1,30,60,808,,,0,
615c89396d695dff13fb72d4,"Ground Turkey (8 oz) with Teriyaki Sauce (4 tbsp), Yellow Rice (1/2 cup), Roasted Asparagus (1 cup)",,,Yes,,,,,,,,1,39,66,808,,,0,
615c89396d695dff13fb72d3,"Ground Turkey (8 oz) with Teriyaki Sauce (4 tbsp), Yellow Rice (1/2 cup), Peas and Carrots (1/2 cup)",,,Yes,,,,,,,,1,43,64,808,,,0,
615c89396d695dff13fb71c5,"Beef, Shrimp, and Vegetable Stir Fry (6 oz of diced beef, 30 shrimp, mixed veggies, soy sauce and vegetable oil), 2 cups of plain quinoa",,,Yes,,,,Yes,,,,1,68,64,808,,,0,
615c89396d695dff13fb6cfd,"Shrimp (10 shrimp) with garlic, butter (1 tbsp), and olive oil (1 tbsp), Brown Rice Pilaf (1 cup), Roasted Brussels Sprouts (1/2 cup)",,,Yes,,,,,,,,1,84,53,808,,,0,Pescatarian
615c89396d695dff13fb6cfc,"Shrimp (10 shrimp) with garlic, butter (1 tbsp), and olive oil (1 tbsp), Brown Rice Pilaf (1 cup), Roasted Broccolini (1/2 cup)",,,Yes,,,,,,,,1,84,53,808,,,0,Pescatarian
615c89396d695dff13fb732b,"Lean Pork (6 oz.), 1 1/2 cups of whole wheat pasta with 3/4 cup of marinara sauce, 2 cups of spinach",,,Yes,,,,,,,,1,103,70,808,,,0,
615c89396d695dff13fb70db,"6 oz chicken breast with a light sauce or marinade, 1 cup of mashed potatoes, 1 cup of stir fry vegetables (with 1 tbsp of sesame oil and 1 tbsp of soy sauce), either an apple or a banana",,,Yes,,Yes,,,,,,1,76,65,809,,,0,
615c89396d695dff13fb754f,"Steamed Broccoli(1 cup), Potato Wedges (10 wedges), Rotisserie Chicken(1/4 chicken)",,,Yes,,,,,,,,1,78,46,810,,,0,
615c89396d695dff13fb6eb0,"1 Ham and Provolone Cheese Wrap (1 tortilla, 3 slices of ham, 2 slices of Provolone cheese, mixed veggies, 1 tbsp of mustard or mayo), 2 cups of frozen mixed veggies",,,Yes,Yes,,,,,,,1,81,52,810,,,0,
615c89396d695dff13fb703d,"4 oz chicken breast with BBQ sauce (3 tsp), 2 oz of spaghetti with 2 tbsp of olive oil, 15 grapes, 1 cup of milk (1% or skim)",,,Yes,,,,,,,,1,72,63,811,,,0,
615c89396d695dff13fb6d74,"Tuna Sandwich (2 slices of white bread, 3/4 cup of tuna salad), 1 sweet potato with whipped butter (1 tbsp), 1 cup of stir fry vegetables (with 1 tbsp of sesame oil and 1 tbsp of soy sauce)",,,Yes,,,,,,,,1,81,38,812,,,0,Pescatarian
615c89396d695dff13fb6eae,"1 Ham and Provolone Cheese Wrap (1 tortilla, 3 slices of ham, 2 slices of Provolone cheese, mixed veggies, 1 tbsp of mustard or mayo), 2 cups of broccoli or green beans",,,Yes,Yes,,,Yes,,,,1,82,53,812,,,0,
615c89396d695dff13fb6c5d,"Salmon (4 oz fillet) with teriyaki sauce (1 tsp), 1 cup of brown rice, 2 cups of spinach, 1 cup of milk (1% or skim)",,,Yes,,,,,,,,1,82,56,812,,,0,Pescatarian
615c89396d695dff13fb70d0,"6 oz chicken breast with 2 tbsp of a light sauce or marinade, 2 cups of plain quinoa, 2 cups of steamed broccoli, either an apple or a banana",,,Yes,,Yes,,Yes,,,,1,102,71,812,,,0,
615c89396d695dff13fb71e4,"Chicken and Vegetable Stir Fry (6 oz chicken breast, mixed veggies, 2/3 tbsp of soy sauce, 2/3 tbsp of hoisin sauce), 2 cups of brown rice",,,Yes,,,,Yes,,,,1,106,44,812,,,0,
615c89396d695dff13fb6fc7,"2 cups of rigatoni with roasted chicken (4 oz) and 1 cup of tomato sauce, 2 cups of broccoli or green beans",,,Yes,,,,Yes,,,,1,118,45,812,,,0,
615c89396d695dff13fb6fce,"2 cups of spaghetti with roasted chicken (4 oz) and 1 cup of tomato sauce, 2 cups of broccoli or green beans",,,Yes,,,,Yes,,,,1,118,45,812,,,0,
615c89396d695dff13fb70bb,"6 oz chicken breast with 2 tbsp of a light sauce or marinade, 1 cup of white rice, 1 cup of stir fry vegetables (with 1 tbsp of sesame oil and 1 tbsp of soy sauce), either an apple or a banana",,,Yes,,Yes,,Yes,,,,1,89,65,813,,,0,
615c89396d695dff13fb6efd,"1 portion of ground beef (~3 oz), 1 cup of orzo, side salad with a light dressing (3 tbsp), 1 piece of fruit (banana, apple, pear)",,,Yes,,,,Yes,,,,1,93,35,813,,,0,
615c89396d695dff13fb71d5,"Chicken and Rice (6 oz of chicken, 2 cups of white rice), side salad with a light dressing (3 tbsp), 1 cup of milk (1% or skim)",,,Yes,,Yes,,,,,,1,44,81,814,,,0,
615c89396d695dff13fb75aa,"Grilled Zucchini (1 cup), Smoked Brisket (4 oz), Wild Rice (2 cups)",,,Yes,,,,,,,,1,87,50,814,,,0,
615c89396d695dff13fb6d6e,"Tuna Sandwich (2 slices of white bread, 3/4 cup of tuna salad), 1 cup of couscous, side salad with a light dressing (3 tbsp)",,,Yes,,,,,,,,1,90,41,814,,,0,Pescatarian
615c89396d695dff13fb6eb8,"1 Ham and Swiss Wrap (1 tortilla, 2 slice of deli ham, 1 of slice swiss cheese, 1/3 cup spinach), 1 cup of whole wheat spaghetti with 1/2 cup of tomato sauce, and 1 cup of carrots with hummus (5 tbsp), 1 cup of milk (1% or skim)",,,Yes,,,,,,,,1,108,45,814,,,0,
615c89396d695dff13fb7544,"Smoked Chicken Breast (8 oz serving), Rosemary Roasted Red Potatoes (1 cup), Roasted Asparagus (1/2 cup)",,,Yes,,,,,,,,1,52,74,815,,,0,
615c89396d695dff13fb6a7e,"2 cups of spaghetti with 1 cup of tomato sauce, 15 grapes",,,Yes,,,Yes,Yes,Yes,,,1,141,23,815,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb6c7d,"Salmon (4 oz fillet) with teryiaki sauce (1 tsp), 1 sweet potato with whipped butter (1 tbsp), side salad with a light dressing (3 tbsp)",,,Yes,,,,,,,,1,46,40,816,,,0,Pescatarian
615c89396d695dff13fb7276,"Ground beef (6 oz), 1 cup of couscous, 1 1/2 cups of roasted vegetables",,,Yes,,,,Yes,,,,1,73,61,816,,,0,
615c89396d695dff13fb73ba,"Roast Beef Sandwich (2 slices of white bread, 3 oz of roast beef, 1 slice of cheddar cheese, 1 tbsp of light mayonnaise, 1 leaf of lettuce, 1/2 of a small tomato), Couscous (1 cup), Roasted Corn (1 cup)",,,Yes,,,,,,,,1,105,40,816,,,0,
615c89396d695dff13fb727b,"Ground beef (6 oz), 1 cup of couscous, 1 cup of peas, 1 cup of milk (1% or skim)",,,Yes,,,,,,,,1,75,75,817,,,0,
615c89396d695dff13fb6985,"1 veggie burger (2.5 oz), 1 medium-size sweet potato with margarine (1 tbsp), side salad with a light dressing (3 tbsp)",,,Yes,,,Yes,,Yes,,,1,83,27,817,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb759f,"2 cups of pasta with 1 cup of meat sauce, 1 cup of mixed veggies with butter",,,Yes,,,,,,,,1,66,40,818,,,0,
615c89396d695dff13fb75d5,"1 1/2 cups of rigatoni with roasted chicken (4 oz) and 1/3 cup of alfredo sauce, 1 cup of mixed vegetables",,,Yes,,,,,,,,1,82,43,818,,,0,
615c89396d695dff13fb6fcb,"2 cups of spaghetti with 1 cup of tomato sauce, 4 slices of turkey and 2 peaches",,,Yes,Yes,,,Yes,,,,1,134,46,818,,,0,
615c89396d695dff13fb7441,"Rosemary Flank Steak (8 oz), Buttered Egg Noodles (1 cup), Roasted Vegetables (1 cup)",,,Yes,,,,,,,,1,54,73,820,,,0,
615c89396d695dff13fb7213,"Fettuccine Alfredo with Chicken (small restaurant-size portion), 1 cup of broccoli or green beans",,,Yes,,,,,,,,1,66,38,820,,,0,
615c89396d695dff13fb74b2,"Rotisserie Chicken (1/4 chicken), Mashed Sweet Potatoes (1 cup), Vegetable Stir Fry (2 cups of broccoli, 1 large carrot, 1/2 of a medium carrot, 1 tbsp of olive oil, 2 tbsp of soy sauce)",,,Yes,,,,,,,,1,66,48,820,,,0,
615c89396d695dff13fb6a16,"2 cups of fettuccine with 1 tbsp of butter or oil, a side salad (4 cups of chopped romaine lettuce, 1 cup of cherry tomatoes, 1 cup of cubed cucumbers, 1/2 of a medium red onion, 3 tbsp of a light dressing)",,,Yes,,,Yes,Yes,Yes,,,1,112,20,820,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb71ef,"Chicken Caesar Salad (3 cups of shredded lettuce, 6 oz chicken breast, 1 tbsp of parmesan cheese, 1 tbsp of olive oil, 1 tbsp of caesar dressing), Buttered Egg Noodles (1 cup), Roasted Brussels Sprouts (1 cup)",,,Yes,,,,,,,,1,58,70,821,,,0,
615c89396d695dff13fb71ee,"Chicken Caesar Salad (3 cups of shredded lettuce, 6 oz chicken breast, 1 tbsp of parmesan cheese, 1 tbsp of olive oil, 1 tbsp of caesar dressing), Buttered Egg Noodles (1 cup), Roasted Broccolini (1cup)",,,Yes,,,,,,,,1,58,70,821,,,0,
615c89396d695dff13fb71fc,"Chicken Caesar Salad (3 cups of shredded lettuce, 6 oz chicken breast, 1 tbsp of parmesan cheese, 1 tbsp of olive oil, 1 tbsp of caesar dressing), Lo Mein Noodles (1 cup), Roasted Eggplant (1/2 cup)",,,Yes,,,,,,,,1,72,69,821,,,0,
615c89396d695dff13fb7428,"Roast Beef Wrap (Roast Beef, 1/4 of an avocado, 2 tbsp of mayo, 1/2 of a yellow bell pepper, and a whole wheat tortilla), Whole Wheat Spaghetti (1 cup) with Tomato Sauce (1/2 cup), Steamed Carrots (1/2 cup)",,,Yes,,,,,,,,1,105,46,821,,,0,
615c89396d695dff13fb6aef,"3 cups of linguine, 1/2 of a small avocado",,,Yes,,,Yes,Yes,Yes,,,1,138,26,821,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb74ab,"Rotisserie Chicken (1/4 chicken), Mashed Sweet Potatoes (1 cup), Caprese Salad (2 oz of mozzarella cheese, 1 small tomato, 1 tbsp of basil, 1 tbsp of olive oil, salt and pepper)",,,Yes,,,,,,,,1,46,56,822,,,0,
615c89396d695dff13fb6a4e,"2 cups of penne with lemon butter (2 tbsp of butter and 1/2 tsp of lemon zest), 2 cups of broccoli or green beans",,,Yes,,,,,Yes,,,1,112,23,822,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb72b0,"Ground Turkey (8 oz) with Teriyaki Sauce (4 tbsp), Roasted Potatoes (1 cup), Steamed Snow Peas (1/2 cup)",,,Yes,,,,,,,,1,52,65,823,,,0,
615c89396d695dff13fb6981,"1 veggie burger (2.5 oz), 1 cup of white rice, small caesar salad (with 1 tbsp of dressing)",,,Yes,,,,,Yes,,,1,96,27,824,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb75df,"1 1/2 cups of ziti with roasted chicken (4 oz) and 2 tbsp of olive oil, 1 cup of mixed vegetables",,,Yes,,,,,,,,1,81,32,825,,,0,
615c89396d695dff13fb75d6,"1 1/2 cups of rigatoni with roasted chicken (4 oz) and 2/3 cups of tomato sauce, side salad with a light dressing (3 tbsp), 1 piece of fruit (banana, apple, pear)",,,Yes,,,,Yes,,,,1,109,36,825,,,0,
