id,Name_of_meal,Ingredients,Instructions,sort,isSnack,Breakfast,Gluten_Free,Vegan,How_many_servings_per_recipe,Carbs,Protein,Calories,Fat,Fiber,Sugar
5e422fefcffadda5e4ba96b8,"1 large sweet potato, 1 turkey burger",,,1,False,,,,1.0,24,25,299,11.4,0.0,0.0
5e422fefcffadda5e4ba96bd,"1 portion of lean steak (4 oz.), 2 scrambled eggs","[{""name"":""Scrambled egg"",""servingSize"":""2 eggs"",""carbs"":""4"",""protein"":""13"",""calories"":""189"",""fat"":""5.9"",""seq"":null,""id"":""5d890c8ed043e66921e9191c"",""Category"":""Other"",""Restaurant"":"""",""Unhealthy"":false,""Drink"":""false"",""servings"":1},{""name"":""Lean steak"",""servingSize"":""4 oz."",""carbs"":""0"",""protein"":""25"",""calories"":""146"",""fat"":""4"",""seq"":null,""id"":""5d890c8ed043e66921e91ae2"",""Category"":""Other"",""Restaurant"":"""",""Unhealthy"":false,""Drink"":""false"",""servings"":1}]",,1,False,,,,1.0,4,38,335,14.9,0.0,0.0
5e422fefcffadda5e4ba96db,"1 Turkey Sandwich (2 slices of whole wheat bread, 4 slices of deli turkey, veggies, 1 tbsp of mustard or mayo), 1 cup of tomato juice, 1 cup of Cheerios cereal with milk",,,2,False,,,x,1.0,104,28,511,0.0,0.0,0.0
5e422fefcffadda5e4ba96e0,"1 Peanut Tofu Wrap (1 tortilla, 2 ounces of tofu, red pepper, and 1 tbsp of Thai peanut sauce), 1 chocolate chip granola bar",,,2,False,,,x,1.0,50,21,417,14.8,0.0,0.0
5e422fefcffadda5e4ba96e5,"2 Turkey Sandwiches (each with 2 slices of whole wheat bread, 4 slices of turkey, veggies, 1 tbsp of mustard or mayo), 1 Banana Smoothie (2 bananas, 1 1/2 cups of milk, ice)",,,2,False,,,x,1.0,134,48,940,23.6,0.0,0.0
5e422fefcffadda5e4ba96ea,"4 slices of wheat toast with butter, 3 large pieces of beef jerky, 1/2 of a small avocado, 1 cup of carrots (~12 baby carrots), peanut butter (2 tbsp)",,,2,False,,,x,1.0,87,46,966,42.9,0.0,0.0
5e422fefcffadda5e4ba96ef,"2 apples with peanut butter (4 tsp), 1 Chicken Sandwich (2 slices of whole-wheat bread, 4 slices of chicken, veggies, 1 tbsp of mustard/mayo), 1 cup of edamame",,,2,False,,,x,1.0,105,39,807,25.7,0.0,0.0
5e422fefcffadda5e4ba96f4,"1 plain bagel with butter, 1 Scrambled Egg and Salsa Sandwich (1 pita, 1 scrambled egg, 1 tsp salsa, ¼ cup shredded cheddar cheese)",,,2,False,x,,,1.0,85,31,823,36.6,0.0,0.0
5e422fefcffadda5e4ba96f9,"2 small boxes of raisins, 2 cups of yogurt with 1/2 cup of granola and grapes (~16 grapes), 2 cups of cranberry juice, 1 Muscle Milk protein bar (or a similar protein bar)",,,2,False,x,,x,1.0,199,39,1001,5.4,0.0,0.0
5e422fefcffadda5e4ba96fe,"2 Peanut Butter and Jelly Sandwiches (each with whole-wheat bread, 2 tbsp of peanut butter, and 1 tbsp of jelly), 2 cups of 1% milk","2 slices of bread.  2 tablespoons of peanut butter (preferably smooth). 1 tablespoon of jelly., 1 cup of 1% milk.",,1,False,,,,1.0,108,36,858,31.3,0.0,0.0
5e422fefcffadda5e4ba9703,"1 cup of plain yogurt with grapes (~25), 1 cup of 1% milk, 8 strawberries",,,2,False,x,,,1.0,63,24,421,8.1,0.0,0.0
5e422fefcffadda5e4ba9708,"2 Peanut Butter Sandwiches (each with 2 slices of whole-wheat bread and 2 tbsp of peanut butter), 1 cup of Chicken Vegetable soup ",,,2,False,,,,1.0,85,28,759,33.7,0.0,0.0
5e422fefcffadda5e4ba970d,"2 cups of Shredded Wheat cereal with milk, 2 slices of toast, with 1/2 of a small avocado and 2/3 cup of cottage cheese",,,2,False,,,x,1.0,60,30,906,40.3,0.0,0.0
5e422fefcffadda5e4ba9712,"2 Peanut Butter and Jelly Sandwiches (each with 2 slices of whole-wheat bread),1 cup of plain Greek yogurt and 8 strawberries",,,2,True,,,x,1.0,104,48,924,35.1,0.0,0.0
5e422fefcffadda5e4ba9717,"2 cups of carrots (~24 baby carrots), and peanut butter (~4 tbsp), 1 slice of whole-wheat toast with 2 tsp of butter or margarine",,,2,False,,,,1.0,62,25,759,33.7,0.0,0.0
5e422fefcffadda5e4ba971c,"1 1/4 cup of plain yogurt, 3/4 cup of blueberries",,,1,True,x,,,1.0,30,11,163,0.0,0.0,0.0
5e422fefcffadda5e4ba9721,"2 Peanut Butter Sandwiches (each with 2 slices of whole-wheat bread and 2 tbsp of peanut butter), 2 cups of carrots (~24 baby carrots) with hummus (10 tbsp)","2 slices of whole-wheat bread, 2 tablespoons of butter, 1 cup of carrots, 5 tbsp of hummus",,1,False,,,,1.0,120,38,1034,44.7,0.0,0.0
5e422fefcffadda5e4ba9726,"2 slices of whole-wheat bread with peanut butter (~1.5 tbsp), 1 cup of nonfat yogurt, 1 cup of pineapple (~7 chunks)",,,2,False,x,,,1.0,99,30,539,2.6,0.0,0.0
5e422fefcffadda5e4ba972b,"6 oz. fillet of salmon, 15 baby carrots, 2 1/4 cups of grapes (~72 grapes)",,,1,False,,,,1.0,95,35,626,11.8,0.0,0.0
5e422fefcffadda5e4ba9730,"1 Vanilla Protein Shake (1 cup of milk, 1 scoop of whey protein powder, 1/2 cup of vanilla ice cream), 1 1/2 cups of grapes (~48 grapes), 1 small avocado ",,,2,False,,,,1.0,94,38,799,30.1,0.0,0.0
5e422fefcffadda5e4ba9735,"2 Peanut Butter Sandwiches (each with 2 slices of whole-wheat bread and 2 tbsp of peanut butter), 1 cup of plain Greek yogurt with 1/4 cup of raisins","2 slices of whole-wheat bread, 2 tablespoons of butter, 8 oz nonfat Greek yogurt, 1/4 cup of strawberries",,1,True,,,,1.0,113,48,926,31.3,0.0,0.0
5e422fefcffadda5e4ba973a,"1 Broccoli and Feta Omelet (4 eggs, 2 cups of broccoli, 2 oz feta cheese) and 4 slices of toast, 2 bananas, 1 cup of blueberries",,,2,False,x,,,1.0,126,50,968,29.3,0.0,0.0
5e422fefcffadda5e4ba973f,"1 cup of plain Greek yogurt with peanut butter (2 tbsp), 2 bananas, 2 cups of blueberries",,,2,True,x,,,1.0,112,38,725,13.9,0.0,0.0
5e422fefcffadda5e4ba9744,"2 Chicken Sandwiches (each with 2 slices of whole-wheat bread, 4 slices of chicken, veggies, 1 tbsp of mustard/mayo), 1 Clif Bar (or a similar bar), 1 cup of apple juice",,,2,False,,,x,1.0,141,43,957,24.6,0.0,0.0
5e422fefcffadda5e4ba9749,"2 slices of whole-wheat toast with 4 tsp of butter or margarine, 4 cups of plain yogurt with grapes (~32) and plain granola (1 cup)",,,2,False,x,,,1.0,128,44,1092,44.9,0.0,0.0
5e422fefcffadda5e4ba974e,"1 Raspberry Yogurt Smoothie (1 1/3 cups of raspberries, 1 cup of plain yogurt, ice), 1 cup of tomato juice",,,2,False,x,,,1.0,79,30,302,0.0,0.0,0.0
5e422fefcffadda5e4ba9753,"3 chicken breasts (4 oz. each), 1 cup of couscous","[{""name"":""Chicken breast 1 serving (4 oz.)"",""servingSize"":"""",""carbs"":0,""protein"":34,""calories"":184,""fat"":4,""seq"":2,""id"":""5a7890150774ce72f527b6a9"",""Category"":""Core Protein"",""servings"":3},{""name"":""Couscous, cooked"",""servingSize"":""1/2 cup (125ml)"",""carbs"":19,""protein"":3,""calories"":93,""fat"":0,""id"":""5ba27a82b46519d806a0dc8e"",""Category"":""Other"",""servings"":1.25}]",,1,False,,,,1.0,24,106,688,12.0,0.0,0.0
5e422fefcffadda5e4ba9758,"1 egg white, 1 cup of plain oatmeal","[{""name"":""Egg white"",""servingSize"":""1 cup"",""carbs"":""2"",""protein"":""26"",""calories"":""125"",""fat"":""1"",""seq"":null,""id"":""5d890c8ed043e66921e91acd"",""Category"":""Other"",""Restaurant"":"""",""Unhealthy"":false,""Drink"":""false"",""servings"":1},{""name"":""Oatmeal"",""category"":""Other"",""servingSize"":""1"",""carbs"":""0"",""protein"":""0"",""calories"":""200"",""fat"":""0"",""seq"":0,""id"":""5db3786f80ffa800162daec7"",""servings"":1}]",,1,True,x,,,1.0,2,26,325,14.4,0.0,0.0
5e422fefcffadda5e4ba975d,"1 Tuna Melt Sandwich (1 can of tuna, ½  tbsp of mayonnaise, ½  tbsp of chopped onions, ¼  tbsp of celery, 1 slice of cheese, 2 slices of bread)",1 can of tuna.  ½  tbsp of mayonnaise.  ½  tbsps of chopped onions.  ¼  tbsp of celery.  1 slice of cheese. 2 slices of bread.,,2,False,,,,1.0,30,20,350,15.6,0.0,0.0
5e422fefcffadda5e4ba9762,"Coconut Almond Smoothie (2 scoops of chocolate protein powder, 2 tbsp unsweetened coconut flakes, 2 cups of almond milk, 2 tbsp almond butter, 3 cups of water)",2 scoops of chocolate protein powder. 2 tbsp unsweetened coconut flakes. 2 cups of almond milk.  2 tbsp almond butter. 3 cups water.,,2,False,,,,1.0,66,54,810,36.0,0.0,0.0
5e422fefcffadda5e4ba9767,"Orange and Yogurt Smoothie (2 oranges, 1 cup of nonfat Greek yogurt, 1 cup of nonfat milk. 2 tbsp honey, ½ tsp vanilla extract, 1 cup of ice)",2 oranges.  1 cup nonfat Greek yogurt. 1 cup nonfat milk. 2 tbsp honey. ½ tsp vanilla extract.  1 cup of ice.,,1,False,x,,,1.0,88,36,478,2.7,0.0,0.0
5e422fefcffadda5e4ba976c,"Apple Pie Oatmeal (½ cup of old fashioned or steel cut oatmeal, 1 cup of almond milk, ½ of a sliced apple, 1 tsp cinnamon, 1 cup of applesauce)",,,2,False,x,,x,1.0,62,6,309,4.1,0.0,0.0
5e422fefcffadda5e4ba9771,"Grilled Cheese with Ham Sandwich (2 slices of white bread, 2 slices of ham, 2 slices of swiss cheese, 2 tsp of butter, 1 tsp of mayo or mustard)","2 slices of White Bread, 2 slices of ham, 2 slices of swiss cheese, 2 tsp of butter, 1 tsp of mayo and 1 tsp of mustard",,1,False,,,,1.0,28,28,517,23.0,0.0,0.0
5e422fefcffadda5e4ba977b,1 cup of plain oatmeal and 1 cup of blueberries,"[{""name"":""Oatmeal and blueberries"",""servingSize"":""1 cup of plain oatmeal, 1 cup of blueberries"",""carbs"":""81"",""protein"":""13"",""calories"":""446"",""fat"":""7"",""seq"":null,""id"":""5df3894f395b807dc060e0f7"",""Category"":""Other"",""Restaurant"":"""",""Unhealthy"":false,""Drink"":""false"",""servings"":1}]",,1,True,x,,,1.0,81,13,446,7.8,0.0,0.0
5e422fefcffadda5e4ba9780,1 cup of black beans,"[{""name"":""Black beans"",""servingSize"":""1 cup"",""carbs"":""40"",""protein"":""14"",""calories"":""218"",""fat"":""1"",""seq"":null,""id"":""5df3894f395b807dc060e0b8"",""Category"":""Other"",""Restaurant"":"""",""Unhealthy"":false,""Drink"":""false"",""servings"":1}]",,1,False,,,,1.0,40,14,218,0.2,0.0,0.0
5e422fefcffadda5e4ba9785,"2 eggs, 2 slices of mixed-grain bread, 1/2 of a sweet potato","[{""name"":""Egg"",""servingSize"":""1 egg"",""carbs"":""1"",""protein"":""6"",""calories"":""74"",""fat"":""5"",""seq"":null,""id"":""5df3894f395b807dc060e0d4"",""Category"":""Other"",""Restaurant"":"""",""Unhealthy"":false,""Drink"":""false"",""servings"":2},{""name"":""Mixed-grain bread"",""servingSize"":""1 slice"",""carbs"":""16"",""protein"":""4"",""calories"":""88"",""fat"":""1"",""seq"":null,""id"":""5df3894e395b807dc060de40"",""Category"":""Other"",""Restaurant"":"""",""Unhealthy"":false,""Drink"":""false"",""servings"":2},{""name"":""Sweet potato"",""servingSize"":""1 potato"",""carbs"":""24"",""protein"":""2"",""calories"":""103"",""fat"":""1"",""seq"":null,""id"":""5df3894f395b807dc060e121"",""Category"":""Other"",""Restaurant"":"""",""Unhealthy"":false,""Drink"":""false"",""servings"":0.25}]",,2,False,,,,1.0,40,21,350,11.8,0.0,0.0
5e422fefcffadda5e4ba978a,"1 Mango-Almond Smoothie Bowl (1/2 cup of mango, 1/2 cup of Greek yogurt, 5 tbsp of almonds, 1/4 of a banana, 1/4 cup of milk, 1/4 cup of raspberries)","[{""name"":""Mango-Almond Smoothie Bowl"",""servingSize"":""½ cup mango. ½ cup Greek yogurt.  ¼ cup banana.  ¼ cup milk.  5  tbsps of almonds.  ¼ cup raspberries. ½ tsp honey"",""carbs"":""46"",""protein"":""22"",""calories"":""457"",""fat"":""24"",""seq"":null,""id"":""5df3894f395b807dc060ec1f"",""Category"":"""",""Restaurant"":"""",""Unhealthy"":false,""Drink"":""false"",""servings"":1}]",,2,False,x,,,1.0,46,22,457,20.3,0.0,0.0
5e422fefcffadda5e4ba978f,"1 cup of plain oatmeal, 1/2 cup of raspberries","[{""name"":""Oatmeal"",""servingSize"":""1 cup"",""carbs"":""26"",""protein"":""6"",""calories"":""145"",""fat"":""2"",""seq"":null,""id"":""5df3894f395b807dc060e0f6"",""Category"":""Other"",""Restaurant"":"""",""Unhealthy"":false,""Drink"":""false"",""servings"":1},{""name"":""Raspberries"",""servingSize"":""1/2 cup"",""carbs"":""8"",""protein"":""1"",""calories"":""34"",""fat"":""0"",""seq"":null,""id"":""5df3894f395b807dc060dedc"",""Category"":""Other"",""Restaurant"":"""",""Unhealthy"":false,""Drink"":""false"",""servings"":1}]",,1,True,x,,,1.0,34,7,179,1.7,0.0,0.0
5e422fefcffadda5e4ba9794,3/4 cup of plain bowtie pasta,"[{""name"":""Bowtie Pasta"",""servingSize"":""3/4 cups of plain bowtie pasta"",""carbs"":""30"",""protein"":""5"",""calories"":""180"",""fat"":""5"",""seq"":null,""id"":""5df3894f395b807dc060ecc0"",""Category"":"""",""Restaurant"":"""",""Unhealthy"":false,""Drink"":""false"",""servings"":1}]",,1,False,,,,1.0,30,5,180,4.4,0.0,0.0
5e422fefcffadda5e4ba979e,2 scrambled eggs with vegetables,"[{""name"":""Scrambled Eggs with Vegetables"",""servingSize"":""1 egg, ½ mushroom, ½ tomato, ¼ onion, ½ tsp of olive oil"",""carbs"":""7"",""protein"":""8"",""calories"":""162"",""fat"":""12"",""seq"":null,""id"":""5df3894f395b807dc060ec54"",""Category"":"""",""Restaurant"":"""",""Unhealthy"":false,""Drink"":""false"",""servings"":1}]",,1,False,x,,,1.0,7,8,162,7.2,0.0,0.0
5e422fefcffadda5e4ba97a8,1/2 of a sweet potato,"[{""name"":""Sweet potato"",""servingSize"":""1 potato"",""carbs"":""24"",""protein"":""2"",""calories"":""103"",""fat"":""1"",""seq"":null,""id"":""5df3894f395b807dc060e121"",""Category"":""Other"",""Restaurant"":"""",""Unhealthy"":false,""Drink"":""false"",""servings"":0.5}]",,1,False,,,,1.0,12,1,52,0.3,0.0,0.0
5e422fefcffadda5e4ba97b2,1 cup of plain oatmeal with 1 cup of blueberries,"[{""name"":""Oatmeal and blueberries"",""servingSize"":""1 cup of plain oatmeal, 1 cup of blueberries"",""carbs"":""81"",""protein"":""13"",""calories"":""446"",""fat"":""7"",""seq"":null,""id"":""5df3894f395b807dc060e0f7"",""Category"":""Other"",""Restaurant"":"""",""Unhealthy"":false,""Drink"":""false"",""servings"":1}]",,1,True,x,,,1.0,81,13,446,7.8,0.0,0.0
5e422fefcffadda5e4ba97b7,"1 omelet with ham or turkey (4 egg whites, 3 oz of either ham or turkey, 1 cup veggies, 1/4 cup cheese), 3 cups of blueberries, 4 tbsp of smooth peanut butter",,,2,False,x,,x,1.0,78,49,975,43.3,0.0,0.0
5e422fefcffadda5e4ba97bc,"Chocolate-Cauliflower Milkshake (½ cup of 1% milk, 1 tbsp of cacao powder, ½ cup of cauliflower, ½ of a banana, 1 tbsp of almond butter)",,,2,False,,,x,1.0,30,9,255,11.0,0.0,0.0
5e422fefcffadda5e4ba97c1,"Grilled Chicken Caesar Salad (2 oz grilled chicken, 4 croutons, 4 oz. parmesan cheese, lettuce, 1.5 oz oz caesar dressing), 1 cup of plain granola","4 oz grilled chicken, romaine lettuce. .8 oz parmesan cheese. 8 croutons. 3 oz caesar dressing, 1 cup",,1,False,,,,1.0,74,40,1031,45.8,0.0,0.0
5e422fefcffadda5e4ba97c6,"1 Peanut Butter Sandwich (2 slices of whole-wheat bread and 2 tbsp of peanut butter), 2 cups of 2% milk, 1 cup of applesauce ",,,2,False,x,,,1.0,75,28,784,34.8,0.0,0.0
5e422fefcffadda5e4ba97cb,"1 omelet with ham or turkey (4 egg whites, 3 oz of either ham or turkey, 1 cup veggies, 1/4 cup cheese), 2 cups of mashed potatoes, 10 pretzel crisps",,,2,False,,,x,1.0,97,40,872,36.0,0.0,0.0
5e422fefcffadda5e4ba97d0,"1 cup of plain yogurt with 1 banana, 1 Apple and Peanut Butter Smoothie (1 chopped apple, 2 tbsp of peanut butter, 1 cup of milk, ice)",,,2,False,x,,x,1.0,60,32,556,20.9,0.0,0.0
5e422fefcffadda5e4ba97d5,"2 cups of carrots (~24 baby carrots) with hummus (10 tbsp), 2 apples with peanut butter (4 tsp), 2 cups of pasta with tomato sauce",,,2,False,,,x,1.0,184,36,1080,22.2,0.0,0.0
5e422fefcffadda5e4ba97da,"1 cup of linguini with 1 tbsp of olive oil, 2 scrambled eggs with 1 tbsp of milk and 1 tsp of butter",,,1,False,,,,1.0,45,27,519,23.1,0.0,0.0
5e422fefcffadda5e4ba97df,"1 Banana Tahini Sandwich (2 slices of whole-wheat bread, 1 banana, 1/2 cup cream cheese, 4 tbsp sesame butter), 1 cup of plain oatmeal",,,2,False,x,,,1.0,101,33,994,44.2,0.0,0.0
5e422fefcffadda5e4ba97e4,"1 Chicken Sandwich (2 slices of whole-wheat bread, 4 slices of chicken, veggies, 1 tbsp of mustard/mayo), 1 cup of strawberries (~8 strawberries), Chia seeds (3 tbsp)",,,2,False,,,x,1.0,60,23,521,21.0,0.0,0.0
5e422fefcffadda5e4ba97e9,"Cherry-Berry Smoothie (½ cup of cherries, ¼ cup of raspberries, ¼ cup of blueberries, 1 tbsp of almond butter, 3/4 cup of water)",,,2,False,x,,x,1.0,40,5,235,6.1,0.0,0.0
5e422fefcffadda5e4ba97ee,"2 cups of Cheerios cereal with milk, 1 1/2 cups of plain yogurt with 2/3 cup of granola and 2/3 cup of blueberries, 1 whole-wheat bread roll",,,2,False,,,x,1.0,164,36,1197,44.1,0.0,0.0
5e422fefcffadda5e4ba97f3,"6 slices of turkey (deli meat), 1 cup of dried fruit, 1 egg",,,2,False,,,,1.0,97,36,558,2.9,0.0,0.0
5e422fefcffadda5e4ba97f8,"2 small boxes of raisins, 2 cups of yogurt with 1/2 cup of granola and grapes (~16 grapes), 2 cups of Shredded Wheat cereal with milk",,,2,False,x,,x,1.0,200,45,947,0.0,0.0,0.0
5e422fefcffadda5e4ba9802,"15 grapes, 1/2 cup of pineapple 1 slice of white bread",,,2,False,x,,,1.0,43,4,180,0.0,0.0,0.0
5e422fefcffadda5e4ba9807,"1 cup of chocolate milk, 1 cup of unsweetened applesauce","[{""name"":""Chocolate milk (2%)"",""servingSize"":""1 cup"",""carbs"":""27"",""protein"":""8"",""calories"":""190"",""fat"":""3.3"",""seq"":null,""id"":""5df3894f395b807dc060def3"",""Category"":""Other"",""Restaurant"":"""",""Unhealthy"":false,""Drink"":""true"",""servings"":1},{""name"":""Applesauce"",""servingSize"":""1 cup"",""carbs"":""30"",""protein"":""0"",""calories"":""110"",""fat"":""0"",""seq"":null,""id"":""5df3894f395b807dc060e0b4"",""Category"":""Other"",""Restaurant"":"""",""Unhealthy"":false,""Drink"":""false"",""servings"":1}]",,1,False,,,,1.0,57,8,300,4.4,0.0,0.0
5e422fefcffadda5e4ba9820,"1 plain rice cake with peanut butter, 1 cup of fat-free plain yogurt","[{""name"":""Rice cake with peanut butter"",""servingSize"":""1 rice cake, 1 tbsp of peanut butter"",""carbs"":""4"",""protein"":""0"",""calories"":""48"",""fat"":""1"",""seq"":null,""id"":""5df3894f395b807dc060e110"",""Category"":""Other"",""Restaurant"":"""",""Unhealthy"":false,""Drink"":""false"",""servings"":1},{""name"":""Fat-free plain yogurt"",""servingSize"":""3/4 cup"",""carbs"":""11"",""protein"":""8"",""calories"":""79"",""fat"":""0"",""seq"":null,""id"":""5df3894f395b807dc060df10"",""Category"":""Other"",""Restaurant"":"""",""Unhealthy"":false,""Drink"":""false"",""servings"":1}]",,1,True,x,,,1.0,15,8,127,3.9,0.0,0.0
5e422fefcffadda5e4ba982a,"1 cup of mashed potatoes, 1/2 cup of green beans, 1 cup of pasta with tomato sauce",,,2,False,,,,1.0,82,13,442,6.9,0.0,0.0
5e422fefcffadda5e4ba982f,"3/4 cup of green beans, 1 Clif Bar (or a similar bar)",,,1,False,,,,1.0,50,11,268,2.7,0.0,0.0
5e422fefcffadda5e4ba9834,1 baked potato,,,2,False,,,,1.0,34,3,145,0.0,0.0,0.0
5e422fefcffadda5e4ba9848,1 slice of rye toast with butter,,,2,False,x,,,1.0,30,6,234,10.0,0.0,0.0
5e422fefcffadda5e4ba9861,1/4 cup of almonds,,,1,False,,,,1.0,7,8,207,9.2,0.0,0.0
5e422fefcffadda5e4ba986b,"2 slices of rye toast with butter, 2-egg omelet with cheese",,,2,False,x,,,1.0,35,24,507,22.5,0.0,0.0
5e422fefcffadda5e4ba9870,2 oz of almond butter,,,2,True,,,,1.0,14,10,410,18.2,0.0,0.0
5e422fefcffadda5e4ba987f,"1 cup of plain Greek yogurt, 1 blueberry bagel ","[{""name"":""Greek yogurt"",""servingSize"":""1 cup"",""carbs"":""8"",""protein"":""12"",""calories"":""80"",""fat"":""0"",""seq"":null,""id"":""5df3894f395b807dc060e0dd"",""Category"":""Other"",""Restaurant"":"""",""Unhealthy"":false,""Drink"":""false"",""servings"":1},{""name"":""Blueberry Bagel (Tim Hortons)"",""servingSize"":""1 bagel"",""carbs"":""55"",""protein"":""10"",""calories"":""270"",""fat"":"""",""seq"":null,""id"":""5df3894f395b807dc060e882"",""Category"":""Other"",""Restaurant"":""Tim Hortons"",""Unhealthy"":true,""Drink"":""false"",""servings"":1}]",,1,False,x,,,1.0,63,22,350,1.1,0.0,0.0
5e422fefcffadda5e4ba989d,Peruvian chicken (1/4 chicken),,,1,False,,,,1.0,8,70,409,10.8,0.0,0.0
5e422fefcffadda5e4ba98a2,"1 container of Chobani Fruit on the Bottom yogurt, and 1 banana",,,1,True,x,,,1.0,42,13,245,2.8,0.0,0.0
5e422fefcffadda5e4ba98a7,2 Naked Plant Protein Bars (or similar protein bars),,,2,True,x,,,1.0,34,18,360,16.0,0.0,0.0
5e422fefcffadda5e4ba98ac,1 Probar Protein Bar (or a similar protein bar),,,1,True,x,,,1.0,32,21,290,8.7,0.0,0.0
5e422fefcffadda5e4ba98b1,2 Oatmega Protein Bars (or similar bars),,,2,True,x,,,1.0,42,28,380,11.1,0.0,0.0
5e422fefcffadda5e4ba98b6,Chicken and rice (6 oz. chicken breast and 1 cup of white rice),,,1,False,,,,1.0,48,55,494,9.1,0.0,0.0
5e422fefcffadda5e4ba98bb,2 scoops of chocolate protein powder (Muscle Milk or a similar brand),,,1,True,x,,,1.0,6,54,260,2.2,0.0,0.0
5e422fefcffadda5e4ba98c0,2 scoops of vanilla protein powder (Muscle Milk or a similar brand),,,1,True,x,,,1.0,4,54,260,3.1,0.0,0.0
5e422fefcffadda5e4ba8b34,"1 cup of plain granola, 2 PowerBars (or similar energy bars)","1 cup, 1 bar",,1,True,x,,,1.0,153,38,1056,32.4,0.0,0.0
5e422fefcffadda5e4ba8b39,"2 cups of quinoa, 1 chicken breast (~4 oz.), 2 cups of applesauce, 1 bottle of Gatorade (20 oz.)","1 cup, 4 oz, 1 cup, 20 oz.",,1,False,,,,1.0,152,50,978,18.9,0.0,0.0
5e422fefcffadda5e4ba8b3e,"1 plain bagel with butter, 1 Strawberry Banana Smoothie (2 bananas, 8 strawberries, 1 ½ cups of milk, ice), 6 Triscuit crackers",,,2,False,,,x,1.0,152,34,995,27.9,0.0,0.0
5e422fefcffadda5e4ba8b43,"1 cup of trail mix, 2 cups of linguine (or a similar pasta)","1/4 cup, 1 cup",,1,False,,,,1.0,150,32,960,25.8,0.0,0.0
5e422fefcffadda5e4ba8b48,"1 chicken breast (~4 oz.), 2 cups of white rice, 2 cup of carrots (~24 baby carrots), 6 Fig Newton cookies","1 cup, 4 oz, 1 cup, 2 cookies",,1,False,,,,1.0,176,47,1012,13.3,0.0,0.0
5e422fefcffadda5e4ba8b4d,"Greek yogurt and raisins (2 cup of yogurt and ½ cup of raisins), 1/2 of a small avocado, 1 bottle of Gatorade (20 oz.), 2 cups of applesauce",,,2,False,,,x,1.0,177,50,995,9.7,0.0,0.0
5e422fefcffadda5e4ba8b52,"2 cups of macaroni without sauce, 1 cup of carrots (~12 baby carrots), peanut butter (2 tbsp)","1 cup, 1 cup of carrots, 2 tbsp of peanut butter",,1,False,,,,1.0,175,37,1021,19.2,0.0,0.0
5e422fefcffadda5e4ba8b57,"1 chicken breast (~4 oz.), 3 cups of carrots (~36 baby carrots), 2 cups of white rice, 2 apples with peanut butter (4 tsp)","1 cup, 4 oz, 1 cup, 1 apple, 2 tsp peanut butter",,1,False,,,,1.0,177,51,1045,14.8,0.0,0.0
5e422fefcffadda5e4ba8b5c,"1 chicken breast (~4 oz.), 1/2 cup of orzo, 2 cups of mixed veggies with butter, 1 cup of craisins","1/2 cup, 4 oz, 1 cup, 1 cup",,1,False,,,,1.0,173,49,999,12.3,0.0,0.0
5e422fefcffadda5e4ba8b61,"2 cups of macaroni without sauce, 1 Nature Valley granola bar (or a similar granola bar)","1 cup, 1 granola bar",,1,False,,,,1.0,185,31,970,11.8,0.0,0.0
5e422fefcffadda5e4ba8b66,"2 cups of Raisin Bran cereal with milk, 2 poached eggs on an english muffin, 2 cups of pretzels",,,2,False,,,x,1.0,185,34,1040,18.2,0.0,0.0
5e422fefcffadda5e4ba8b6b,"3 cups of whole-wheat spaghetti with 1 1/2 cups of tomato sauce, 1 cup of plain Greek yogurt and honey","1 cup of whole-wheat spaghetti. 1/2 cup of tomato sauce, 1 cup of Greek yogurt, honey",,1,False,,,,1.0,192,46,1037,9.4,0.0,0.0
5e422fefcffadda5e4ba8b70,"2 small boxes of raisins, 3/4 cup of plain yogurt with 1/3 cup of granola and 1/3 cup of blueberries, 2 cups of black beans",,,2,False,,,x,1.0,185,43,1033,13.4,0.0,0.0
5e422fefcffadda5e4ba8b75,"1 fillet of salmon (4 oz.), 1/2 cup of orzo, 1 small avocado, 1 cup of craisins","1 filet, 1/2 cup, 1/2 avocado, 1 cup",,2,False,,,,1.0,192,44,1037,10.3,0.0,0.0
5e422fefcffadda5e4ba8b7a,"1 whole-wheat pita, 1 cup of plain Greek yogurt with 1/4 cup of raisins, 2 PowerBars (or similar energy bars), 1 bottle of Gatorade (20 oz.)",,,2,False,,,x,1.0,194,50,1002,2.9,0.0,0.0
5e422fefcffadda5e4ba8b7f,"2 cups of soy yogurt, 1 cup of macaroni, 1 cup of applesauce","1 cup, 1 cup, 1 cup",,2,False,,,,1.0,192,32,992,10.7,0.0,0.0
5e422fefcffadda5e4ba8b84,"1 whole wheat bagel, 2 bananas, 2 PowerBars (or similar energy bars)","1 bagel, 1 banana, 1 bar",,1,False,x,,,1.0,203,33,970,2.9,0.0,0.0
5e422fefcffadda5e4ba8b89,"3 cups of whole-wheat spaghetti with 1 1/2 cups of tomato sauce, 1 whole wheat bagel","1 cup of whole-wheat spaghetti. 1/2 cup of tomato sauce, 1 bagel",,1,False,,,,1.0,205,38,1044,8.0,0.0,0.0
5e422fefcffadda5e4ba8b8e,"1 portion of lean steak (4 oz.), 2 yams, 1 cup of craisins, 1 cup of apple juice",,,2,False,,,x,1.0,203,31,956,2.2,0.0,0.0
